KEY_CODE,HYOSYO,CITYNAME,NAME,HTKSYORI,HTKSAKI,GASSAN,T001086001,T001086002,T001086003,T001086004,T001086005,T001086006,T001086007,T001086008,T001086009
11203107002,4,川口市,榛松二丁目,0,,,280,216,-,64,32,32,-,-,-
11203107003,4,川口市,榛松三丁目,0,,,585,496,1,87,39,48,-,-,1
112031080,3,川口市,桜町,0,,,3564,2400,21,1138,518,109,351,160,5
11203108001,4,川口市,桜町一丁目,0,,,750,501,10,237,136,46,-,55,2
11203108002,4,川口市,桜町二丁目,0,,,374,269,-,104,34,-,34,36,1
11203108003,4,川口市,桜町三丁目,0,,,859,735,6,118,93,25,-,-,-
11203108004,4,川口市,桜町四丁目,0,,,557,114,-,443,36,21,317,69,-
11203108005,4,川口市,桜町五丁目,0,,,470,284,1,183,166,17,-,-,2
11203108006,4,川口市,桜町六丁目,0,,,554,497,4,53,53,-,-,-,-
112031090,3,川口市,鳩ヶ谷本町,0,,,3169,1695,18,1456,381,320,296,459,-
11203109001,4,川口市,鳩ヶ谷本町一丁目,0,,,791,320,-,471,62,32,140,237,-
11203109002,4,川口市,鳩ヶ谷本町二丁目,0,,,521,276,4,241,86,106,16,33,-
11203109003,4,川口市,鳩ヶ谷本町三丁目,0,,,1101,637,10,454,177,74,14,189,-
11203109004,4,川口市,鳩ヶ谷本町四丁目,0,,,756,462,4,290,56,108,126,-,-
112031100,3,川口市,坂下町,0,,,3076,1587,9,1477,385,660,283,149,3
11203110001,4,川口市,坂下町一丁目,0,,,333,175,-,157,33,116,8,-,1
11203110002,4,川口市,坂下町二丁目,0,,,1015,482,5,528,117,210,143,58,-
11203110003,4,川口市,坂下町三丁目,0,,,1232,663,1,566,139,224,112,91,2
11203110004,4,川口市,坂下町四丁目,0,,,496,267,3,226,96,110,20,-,-
112031110,2,川口市,大字里,0,,,4444,2267,33,2143,458,599,706,380,1
112031120,2,川口市,大字辻,0,,,2048,1115,29,901,250,211,261,179,3
112031130,3,川口市,三ツ和,0,,,1459,780,19,657,233,391,33,-,3
11203113001,4,川口市,三ツ和一丁目,0,,,562,307,8,246,134,79,33,-,1
11203113002,4,川口市,三ツ和二丁目,0,,,603,283,10,309,77,232,-,-,1
11203113003,4,川口市,三ツ和三丁目,0,,,294,190,1,102,22,80,-,-,1
112031140,2,川口市,大字前田,0,,,94,26,-,68,-,-,68,-,-
112031150,3,川口市,鳩ヶ谷緑町,0,,,901,404,-,497,79,201,217,-,-
11203115001,4,川口市,鳩ヶ谷緑町一丁目,0,,,271,142,-,129,22,47,60,-,-
11203115002,4,川口市,鳩ヶ谷緑町二丁目,0,,,630,262,-,368,57,154,157,-,-
112031160,3,川口市,南鳩ヶ谷,0,,,7895,3444,47,4398,1178,1716,748,756,6
11203116001,4,川口市,南鳩ヶ谷一丁目,0,,,966,534,14,417,224,169,24,-,1
11203116002,4,川口市,南鳩ヶ谷二丁目,0,,,917,582,-,334,119,215,-,-,1
11203116003,4,川口市,南鳩ヶ谷三丁目,0,,,1007,296,-,711,120,185,100,306,-
11203116004,4,川口市,南鳩ヶ谷四丁目,0,,,1023,293,7,723,169,264,290,-,-
11203116005,4,川口市,南鳩ヶ谷五丁目,0,,,1262,541,5,715,184,355,139,37,1
11203116006,4,川口市,南鳩ヶ谷六丁目,0,,,1029,338,3,685,99,173,-,413,3
11203116007,4,川口市,南鳩ヶ谷七丁目,0,,,1408,737,18,653,249,209,195,-,-
11203116008,4,川口市,南鳩ヶ谷八丁目,0,,,283,123,-,160,14,146,-,-,-
112031170,3,川口市,八幡木,0,,,1179,564,32,583,101,142,46,294,-
11203117001,4,川口市,八幡木一丁目,0,,,265,162,-,103,8,49,46,-,-
11203117002,4,川口市,八幡木二丁目,0,,,482,319,31,132,76,56,-,-,-
11203117003,4,川口市,八幡木三丁目,0,,,432,83,1,348,17,37,-,294,-
112031180,3,川口市,戸塚南,0,,,1716,1122,10,584,181,362,41,-,-
11203118001,4,川口市,戸塚南一丁目,0,,,343,104,-,239,22,176,41,-,-
11203118002,4,川口市,戸塚南二丁目,0,,,353,245,3,105,57,48,-,-,-
11203118003,4,川口市,戸塚南三丁目,0,,,351,242,6,103,47,56,-,-,-
11203118004,4,川口市,戸塚南四丁目,0,,,333,229,1,103,47,56,-,-,-
11203118005,4,川口市,戸塚南五丁目,0,,,336,302,-,34,8,26,-,-,-
112031190,3,川口市,本前川,0,,,1484,1113,16,355,178,177,-,-,-
11203119001,4,川口市,本前川一丁目,0,,,505,336,7,162,51,111,-,-,-
11203119002,4,川口市,本前川二丁目,0,,,509,374,6,129,83,46,-,-,-
11203119003,4,川口市,本前川三丁目,0,,,470,403,3,64,44,20,-,-,-
11206,1,行田市,,0,,,31152,25500,187,5439,3854,1347,238,-,26
112060010,3,行田市,忍,0,,,459,359,6,94,59,35,-,-,-
11206001001,4,行田市,忍一丁目,0,,,313,267,2,44,28,16,-,-,-
11206001002,4,行田市,忍二丁目,0,,,146,92,4,50,31,19,-,-,-
112060020,2,行田市,城南,0,,,255,179,1,75,75,-,-,-,-
112060030,2,行田市,本丸,0,,,342,285,-,57,57,-,-,-,-
112060040,3,行田市,矢場,0,,,474,417,2,55,51,4,-,-,-
11206004001,4,行田市,矢場一丁目,0,,,247,202,2,43,39,4,-,-,-
11206004002,4,行田市,矢場二丁目,0,,,227,215,-,12,12,-,-,-,-
112060050,3,行田市,城西,0,,,1349,1016,6,325,239,86,-,-,2
11206005001,4,行田市,城西一丁目,0,,,201,150,1,50,50,-,-,-,-
11206005002,4,行田市,城西二丁目,0,,,296,231,1,64,49,15,-,-,-
11206005003,4,行田市,城西三丁目,0,,,408,274,2,131,71,60,-,-,1
11206005004,4,行田市,城西四丁目,0,,,213,168,2,42,36,6,-,-,1
11206005005,4,行田市,城西五丁目,0,,,231,193,-,38,33,5,-,-,-
112060060,2,行田市,天満,0,,,138,131,1,6,6,-,-,-,-
112060070,2,行田市,行田,0,,,239,217,5,15,8,7,-,-,2
112060080,2,行田市,宮本,0,,,194,110,-,81,15,66,-,-,3
112060090,2,行田市,中央,0,,,212,93,1,117,20,3,94,-,1
112060100,2,行田市,旭町,0,,,258,237,3,17,5,12,-,-,1
112060110,2,行田市,向町,0,,,481,419,4,58,50,8,-,-,-
112060120,3,行田市,佐間,0,,,1694,1210,6,477,376,101,-,-,1
11206012001,4,行田市,佐間一丁目,0,,,595,460,3,132,96,36,-,-,-
11206012002,4,行田市,佐間二丁目,0,,,616,408,-,207,142,65,-,-,1
11206012003,4,行田市,佐間三丁目,0,,,483,342,3,138,138,-,-,-,-
112060130,2,行田市,緑町,0,,,243,188,1,54,54,-,-,-,-
112060140,3,行田市,持田,0,,,2064,1843,2,218,155,63,-,-,1
11206014001,4,行田市,持田一丁目,0,,,242,165,-,77,49,28,-,-,-
11206014002,4,行田市,持田二丁目,0,,,326,284,1,41,41,-,-,-,-
11206014003,4,行田市,持田三丁目,0,,,746,655,1,89,54,35,-,-,1
11206014004,4,行田市,持田四丁目,0,,,439,428,-,11,11,-,-,-,-
11206014005,4,行田市,持田五丁目,0,,,311,311,-,-,-,-,-,-,-
112060150,3,行田市,駒形,0,,,359,316,3,40,26,14,-,-,-
11206015001,4,行田市,駒形一丁目,0,,,241,223,3,15,15,-,-,-,-
11206015002,4,行田市,駒形二丁目,0,,,118,93,-,25,11,14,-,-,-
112060160,2,行田市,大字前谷,0,,,329,318,-,11,11,-,-,-,-
112060170,3,行田市,谷郷,0,,,1461,1169,15,276,123,153,-,-,1
11206017001,4,行田市,谷郷一丁目,0,,,618,572,1,44,43,1,-,-,1
11206017002,4,行田市,谷郷二丁目,0,,,286,249,2,35,32,3,-,-,-
11206017003,4,行田市,谷郷三丁目,0,,,557,348,12,197,48,149,-,-,-
112060180,2,行田市,栄町,0,,,453,372,15,66,46,20,-,-,-
112060190,2,行田市,大字斎条,0,,,421,344,1,76,-,76,-,-,-
112060200,2,行田市,大字和田,0,,,230,230,-,-,-,-,-,-,-
112060210,3,行田市,桜町,0,,,965,714,8,243,223,20,-,-,-
11206021001,4,行田市,桜町一丁目,0,,,252,177,4,71,51,20,-,-,-
11206021002,4,行田市,桜町二丁目,0,,,415,313,1,101,101,-,-,-,-
11206021003,4,行田市,桜町三丁目,0,,,298,224,3,71,71,-,-,-,-
112060220,3,行田市,長野,0,,,1724,1275,27,421,375,46,-,-,1
11206022001,4,行田市,長野一丁目,0,,,525,361,9,155,155,-,-,-,-
11206022002,4,行田市,長野二丁目,0,,,445,313,9,122,121,1,-,-,1
11206022003,4,行田市,長野三丁目,0,,,378,286,8,84,43,41,-,-,-
11206022004,4,行田市,長野四丁目,0,,,296,252,1,43,39,4,-,-,-
11206022005,4,行田市,長野五丁目,0,,,80,63,-,17,17,-,-,-,-
112060230,3,行田市,富士見町,0,,,712,549,4,159,159,-,-,-,-
11206023001,4,行田市,富士見町一丁目,0,,,73,63,-,10,10,-,-,-,-
11206023002,4,行田市,富士見町二丁目,0,,,639,486,4,149,149,-,-,-,-
112060240,2,行田市,大字上池守,0,,,99,99,-,-,-,-,-,-,-
112060250,2,行田市,大字下池守,0,,,106,106,-,-,-,-,-,-,-
112060260,2,行田市,大字皿尾,0,,,113,113,-,-,-,-,-,-,-
112060270,2,行田市,大字中里,0,,,113,113,-,-,-,-,-,-,-
112060280,2,行田市,大字小敷田,0,,,88,88,-,-,-,-,-,-,-
112060290,2,行田市,大字下忍,0,,,337,267,3,67,14,53,-,-,-
112060300,2,行田市,大字堤根,0,,,183,182,1,-,-,-,-,-,-
112060310,2,行田市,大字樋上,0,,,74,74,-,-,-,-,-,-,-
112060320,2,行田市,大字荒木,0,,,725,656,-,69,34,35,-,-,-
112060330,2,行田市,大字小見,0,,,401,367,-,33,33,-,-,-,1
112060340,2,行田市,大字白川戸,0,,,337,322,-,15,15,-,-,-,-
112060350,2,行田市,大字下中条,0,,,174,174,-,-,-,-,-,-,-
112060360,2,行田市,大字須加,0,,,337,335,2,-,-,-,-,-,-
112060370,2,行田市,大字北河原,0,,,241,241,-,-,-,-,-,-,-
112060380,2,行田市,大字酒巻,0,,,95,95,-,-,-,-,-,-,-
112060390,2,行田市,大字埼玉,0,,,989,968,-,20,20,-,-,-,1
112060400,2,行田市,大字野,0,,,353,347,-,6,-,6,-,-,-
112060410,2,行田市,大字渡柳,0,,,194,194,-,-,-,-,-,-,-
112060420,2,行田市,大字利田,0,,,91,91,-,-,-,-,-,-,-
112060430,2,行田市,大字若小玉,0,,,675,559,7,109,71,38,-,-,-
112060440,3,行田市,藤原町,0,,,865,570,8,283,268,15,-,-,4
11206044001,4,行田市,藤原町一丁目,0,,,135,68,-,66,51,15,-,-,1
11206044002,4,行田市,藤原町二丁目,0,,,549,373,6,167,167,-,-,-,3
11206044003,4,行田市,藤原町三丁目,0,,,181,129,2,50,50,-,-,-,-
112060450,2,行田市,大字下須戸,0,,,414,410,-,4,4,-,-,-,-
112060460,2,行田市,大字小針,0,,,335,332,-,3,3,-,-,-,-
112060470,2,行田市,大字藤間,0,,,61,61,-,-,-,-,-,-,-
112060480,2,行田市,大字関根,0,,,70,70,-,-,-,-,-,-,-
112060490,2,行田市,大字真名板,0,,,280,270,10,-,-,-,-,-,-
112060500,3,行田市,棚田町,0,,,805,655,3,147,123,24,-,-,-
11206050001,4,行田市,棚田町一丁目,0,,,539,417,3,119,101,18,-,-,-
11206050002,4,行田市,棚田町二丁目,0,,,128,108,-,20,20,-,-,-,-
11206050003,4,行田市,棚田町三丁目,0,,,138,130,-,8,2,6,-,-,-
112060510,2,行田市,西新町,0,,,468,455,-,13,13,-,-,-,-
112060520,2,行田市,壱里山町,0,,,239,110,4,125,53,72,-,-,-
112060530,2,行田市,清水町,0,,,384,215,9,160,104,34,22,-,-
112060540,3,行田市,門井町,0,,,1363,802,14,545,346,152,47,-,2
11206054001,4,行田市,門井町一丁目,0,,,390,167,7,215,98,70,47,-,1
11206054002,4,行田市,門井町二丁目,0,,,358,218,3,136,108,28,-,-,1
11206054003,4,行田市,門井町三丁目,0,,,615,417,4,194,140,54,-,-,-
112060550,2,行田市,押上町,0,,,372,121,-,250,80,95,75,-,1
112060560,2,行田市,深水町,0,,,134,107,-,27,27,-,-,-,-
112060570,2,行田市,大字忍,0,,,13,13,-,-,-,-,-,-,-
112060580,2,行田市,大字佐間,0,,,14,14,-,-,-,-,-,-,-
112060590,2,行田市,大字持田,0,,,1794,1372,1,420,366,54,-,-,1
112060600,2,行田市,大字谷郷,0,,,459,438,1,18,18,-,-,-,2
112060610,2,行田市,大字長野,0,,,1086,938,2,146,100,46,-,-,-
112060620,2,行田市,水城公園,0,,,-,-,-,-,-,-,-,-,-
112060630,2,行田市,大字南河原,0,,,832,790,11,30,21,9,-,-,1
112060640,2,行田市,大字犬塚,0,,,162,162,-,-,-,-,-,-,-
112060650,2,行田市,大字馬見塚,0,,,106,106,-,-,-,-,-,-,-
112060660,2,行田市,大字中江袋,0,,,115,107,-,8,8,-,-,-,-
11207,1,秩父市,,0,,,23500,19578,523,3376,2318,1014,44,-,23
112070010,3,秩父市,日野田町,0,,,712,501,12,199,165,34,-,-,-
11207001001,4,秩父市,日野田町一丁目,0,,,206,167,2,37,36,1,-,-,-
11207001002,4,秩父市,日野田町二丁目,0,,,506,334,10,162,129,33,-,-,-
112070020,3,秩父市,野坂町,0,,,599,449,5,142,96,46,-,-,3
11207002001,4,秩父市,野坂町一丁目,0,,,307,212,1,94,56,38,-,-,-
11207002002,4,秩父市,野坂町二丁目,0,,,292,237,4,48,40,8,-,-,3
112070030,2,秩父市,熊木町,0,,,442,355,9,77,40,18,19,-,1
112070040,3,秩父市,上町,0,,,962,842,20,99,74,25,-,-,1
11207004001,4,秩父市,上町一丁目,0,,,222,185,3,34,29,5,-,-,-
11207004002,4,秩父市,上町二丁目,0,,,351,302,13,35,16,19,-,-,1
11207004003,4,秩父市,上町三丁目,0,,,389,355,4,30,29,1,-,-,-
112070050,2,秩父市,中町,0,,,262,216,1,45,34,11,-,-,-
112070060,2,秩父市,本町,0,,,90,69,-,20,5,15,-,-,1
112070070,2,秩父市,宮側町,0,,,122,92,4,26,6,12,8,-,-
112070080,2,秩父市,番場町,0,,,143,109,3,29,3,9,17,-,2
112070090,2,秩父市,上野町,0,,,269,197,1,69,64,5,-,-,2
112070100,2,秩父市,東町,0,,,156,142,9,4,3,1,-,-,1
112070110,2,秩父市,道生町,0,,,234,166,15,52,47,5,-,-,1
112070120,3,秩父市,中村町,0,,,1135,799,38,296,172,124,-,-,2
11207012001,4,秩父市,中村町一丁目,0,,,175,154,5,16,13,3,-,-,-
11207012002,4,秩父市,中村町二丁目,0,,,241,184,15,42,42,-,-,-,-
11207012003,4,秩父市,中村町三丁目,0,,,470,250,16,202,81,121,-,-,2
11207012004,4,秩父市,中村町四丁目,0,,,249,211,2,36,36,-,-,-,-
112070130,2,秩父市,近戸町,0,,,478,402,9,67,52,15,-,-,-
112070140,2,秩父市,桜木町,0,,,384,267,8,109,73,36,-,-,-
112070150,2,秩父市,金室町,0,,,357,284,2,71,46,25,-,-,-
112070160,2,秩父市,永田町,0,,,210,85,2,122,89,33,-,-,1
112070170,2,秩父市,柳田町,0,,,257,186,1,70,30,40,-,-,-
112070180,2,秩父市,阿保町,0,,,224,127,-,97,56,41,-,-,-
112070190,2,秩父市,大畑町,0,,,378,277,9,91,26,65,-,-,1
112070200,2,秩父市,滝の上町,0,,,122,112,4,6,6,-,-,-,-
112070210,2,秩父市,上宮地町,0,,,532,332,8,192,165,27,-,-,-
112070220,2,秩父市,中宮地町,0,,,495,402,5,88,52,36,-,-,-
112070230,2,秩父市,下宮地町,0,,,134,100,4,30,21,9,-,-,-
112070240,2,秩父市,相生町,0,,,202,127,30,45,30,15,-,-,-
112070250,2,秩父市,別所,0,,,168,166,-,2,2,-,-,-,-
112070260,3,秩父市,寺尾,0,,,1172,1011,42,119,95,24,-,-,-
11207026001,4,秩父市,寺尾,0,,,316,262,-,54,48,6,-,-,-
11207026002,4,秩父市,寺尾,0,,,654,547,42,65,47,18,-,-,-
11207026003,4,秩父市,寺尾,0,,,202,202,-,-,-,-,-,-,-
112070270,3,秩父市,蒔田,0,,,352,350,-,2,2,-,-,-,-
11207027001,4,秩父市,蒔田,0,,,89,89,-,-,-,-,-,-,-
11207027002,4,秩父市,蒔田,0,,,100,100,-,-,-,-,-,-,-
11207027003,4,秩父市,蒔田,0,,,163,161,-,2,2,-,-,-,-
112070280,2,秩父市,田村,0,,,115,115,-,-,-,-,-,-,-
112070290,3,秩父市,大野原,0,,,2686,2170,49,467,311,156,-,-,-
11207029001,4,秩父市,大野原,0,,,364,316,7,41,41,-,-,-,-
11207029002,4,秩父市,大野原,0,,,1043,829,25,189,85,104,-,-,-
11207029003,4,秩父市,大野原,0,,,1279,1025,17,237,185,52,-,-,-
112070300,3,秩父市,黒谷,0,,,902,800,44,58,58,-,-,-,-
11207030001,4,秩父市,黒谷,0,,,507,431,42,34,34,-,-,-,-
11207030002,4,秩父市,黒谷,0,,,395,369,2,24,24,-,-,-,-
112070310,3,秩父市,久那,0,,,439,396,-,42,7,35,-,-,1
11207031001,4,秩父市,久那,0,,,57,57,-,-,-,-,-,-,-
11207031002,4,秩父市,久那,0,,,272,245,-,27,7,20,-,-,-
11207031003,4,秩父市,久那,0,,,110,94,-,15,-,15,-,-,1
112070320,3,秩父市,山田,0,,,1220,1065,38,115,94,21,-,-,2
11207032001,4,秩父市,山田,0,,,358,314,4,39,31,8,-,-,1
11207032002,4,秩父市,山田,0,,,338,318,2,17,17,-,-,-,1
11207032003,4,秩父市,山田,0,,,524,433,32,59,46,13,-,-,-
112070330,3,秩父市,栃谷,0,,,435,393,9,33,33,-,-,-,-
11207033001,4,秩父市,栃谷,0,,,242,220,9,13,13,-,-,-,-
11207033002,4,秩父市,栃谷,0,,,193,173,-,20,20,-,-,-,-
112070340,2,秩父市,定峰,0,,,81,81,-,-,-,-,-,-,-
112070350,3,秩父市,太田,0,,,300,300,-,-,-,-,-,-,-
11207035001,4,秩父市,太田,0,,,154,154,-,-,-,-,-,-,-
11207035002,4,秩父市,太田,0,,,146,146,-,-,-,-,-,-,-
112070360,2,秩父市,伊古田,0,,,67,67,-,-,-,-,-,-,-
112070370,2,秩父市,品沢,0,,,110,110,-,-,-,-,-,-,-
112070380,2,秩父市,堀切,0,,,74,67,2,5,5,-,-,-,-
112070390,2,秩父市,小柱,0,,,163,156,-,7,7,-,-,-,-
112070400,3,秩父市,上影森,0,,,705,585,10,110,60,50,-,-,-
11207040001,4,秩父市,上影森,0,,,112,104,-,8,7,1,-,-,-
11207040002,4,秩父市,上影森,0,,,154,133,7,14,12,2,-,-,-
11207040003,4,秩父市,上影森,0,,,23,19,-,4,4,-,-,-,-
11207040004,4,秩父市,上影森,0,,,95,92,3,-,-,-,-,-,-
11207040005,4,秩父市,上影森,0,,,168,118,-,50,34,16,-,-,-
11207040006,4,秩父市,上影森,0,,,153,119,-,34,3,31,-,-,-
112070410,3,秩父市,下影森,0,,,1672,1395,23,253,240,13,-,-,1
11207041001,4,秩父市,下影森,0,,,43,43,-,-,-,-,-,-,-
11207041002,4,秩父市,下影森,0,,,186,156,-,30,17,13,-,-,-
11207041003,4,秩父市,下影森,0,,,314,264,10,39,39,-,-,-,1
11207041004,4,秩父市,下影森,0,,,970,791,13,166,166,-,-,-,-
11207041005,4,秩父市,下影森,0,,,159,141,-,18,18,-,-,-,-
112070420,3,秩父市,浦山,0,,,43,43,-,-,-,-,-,-,-
11207042001,4,秩父市,浦山,0,,,13,13,-,-,-,-,-,-,-
11207042002,4,秩父市,浦山,0,,,30,30,-,-,-,-,-,-,-
112070430,2,秩父市,大宮,0,,,223,209,1,13,9,4,-,-,-
112070440,2,秩父市,和泉町,0,,,13,13,-,-,-,-,-,-,-
112070450,2,秩父市,みどりが丘,0,,,-,-,-,-,-,-,-,-,-
112070460,3,秩父市,下吉田,0,,,919,856,50,12,12,-,-,-,1
11207046001,4,秩父市,下吉田,0,,,37,30,7,-,-,-,-,-,-
11207046002,4,秩父市,下吉田,0,,,80,71,9,-,-,-,-,-,-
11207046003,4,秩父市,下吉田,0,,,45,45,-,-,-,-,-,-,-
11207046004,4,秩父市,下吉田,0,,,59,59,-,-,-,-,-,-,-
11207046005,4,秩父市,下吉田,0,,,128,125,1,2,2,-,-,-,-
11207046006,4,秩父市,下吉田,0,,,57,57,-,-,-,-,-,-,-
11207046007,4,秩父市,下吉田,0,,,51,51,-,-,-,-,-,-,-
11207046008,4,秩父市,下吉田,0,,,15,15,-,-,-,-,-,-,-
11207046009,4,秩父市,下吉田,0,,,117,116,-,-,-,-,-,-,1
11207046010,4,秩父市,下吉田,0,,,169,126,33,10,10,-,-,-,-
11207046011,4,秩父市,下吉田,0,,,38,38,-,-,-,-,-,-,-
11207046012,4,秩父市,下吉田,0,,,22,22,-,-,-,-,-,-,-
11207046013,4,秩父市,下吉田,0,,,41,41,-,-,-,-,-,-,-
11207046014,4,秩父市,下吉田,0,,,21,21,-,-,-,-,-,-,-
11207046015,4,秩父市,下吉田,0,,,39,39,-,-,-,-,-,-,-
112070470,3,秩父市,吉田久長,0,,,192,168,20,4,4,-,-,-,-
11207047001,4,秩父市,吉田久長,0,,,68,61,3,4,4,-,-,-,-
11207047002,4,秩父市,吉田久長,0,,,11,11,-,-,-,-,-,-,-
11207047003,4,秩父市,吉田久長,0,,,113,96,17,-,-,-,-,-,-
112070480,3,秩父市,吉田阿熊,0,,,54,54,-,-,-,-,-,-,-
11207048001,4,秩父市,吉田阿熊,0,,,14,14,-,-,-,-,-,-,-
11207048002,4,秩父市,吉田阿熊,0,,,17,17,-,-,-,-,-,-,-
11207048003,4,秩父市,吉田阿熊,0,,,23,23,-,-,-,-,-,-,-
112070490,3,秩父市,上吉田,0,,,356,320,27,9,1,8,-,-,-
11207049001,4,秩父市,上吉田,0,,,20,20,-,-,-,-,-,-,-
11207049002,4,秩父市,上吉田,0,,,37,29,8,-,-,-,-,-,-
11207049003,4,秩父市,上吉田,0,,,35,35,-,-,-,-,-,-,-
11207049004,4,秩父市,上吉田,0,,,22,22,-,-,-,-,-,-,-
11207049005,4,秩父市,上吉田,0,,,8,8,-,-,-,-,-,-,-
11207049006,4,秩父市,上吉田,0,,,31,31,-,-,-,-,-,-,-
11207049007,4,秩父市,上吉田,0,,,43,24,19,-,-,-,-,-,-
11207049008,4,秩父市,上吉田,0,,,25,25,-,-,-,-,-,-,-
11207049009,4,秩父市,上吉田,0,,,22,22,-,-,-,-,-,-,-
11207049010,4,秩父市,上吉田,0,,,42,33,-,9,1,8,-,-,-
11207049011,4,秩父市,上吉田,0,,,14,14,-,-,-,-,-,-,-
11207049012,4,秩父市,上吉田,0,,,26,26,-,-,-,-,-,-,-
11207049013,4,秩父市,上吉田,0,,,31,31,-,-,-,-,-,-,-
112070500,3,秩父市,吉田石間,0,,,84,84,-,-,-,-,-,-,-
11207050001,4,秩父市,吉田石間,0,,,22,22,-,-,-,-,-,-,-
11207050002,4,秩父市,吉田石間,0,,,17,17,-,-,-,-,-,-,-
11207050003,4,秩父市,吉田石間,0,,,19,19,-,-,-,-,-,-,-
11207050004,4,秩父市,吉田石間,0,,,18,18,-,-,-,-,-,-,-
11207050005,4,秩父市,吉田石間,0,,,8,8,-,-,-,-,-,-,-
112070510,3,秩父市,吉田太田部,1,,051001;051002,13,13,-,-,-,-,-,-,-
11207051001,4,秩父市,吉田太田部,2,510,,X,X,X,X,X,X,X,X,X
11207051002,4,秩父市,吉田太田部,2,510,,X,X,X,X,X,X,X,X,X
112070520,3,秩父市,大滝,0,,,247,240,7,-,-,-,-,-,-
11207052001,4,秩父市,大滝,0,,,21,21,-,-,-,-,-,-,-
11207052002,4,秩父市,大滝,0,,,6,6,-,-,-,-,-,-,-
11207052003,4,秩父市,大滝,0,,,16,16,-,-,-,-,-,-,-
11207052004,4,秩父市,大滝,0,,,4,4,-,-,-,-,-,-,-
11207052005,4,秩父市,大滝,0,,,26,22,4,-,-,-,-,-,-
11207052006,4,秩父市,大滝,0,,,27,25,2,-,-,-,-,-,-
11207052007,4,秩父市,大滝,0,,,28,28,-,-,-,-,-,-,-
11207052008,4,秩父市,大滝,0,,,9,9,-,-,-,-,-,-,-
11207052009,4,秩父市,大滝,0,,,12,11,1,-,-,-,-,-,-
11207052010,4,秩父市,大滝,0,,,5,5,-,-,-,-,-,-,-
11207052011,4,秩父市,大滝,0,,,11,11,-,-,-,-,-,-,-
11207052012,4,秩父市,大滝,0,,,6,6,-,-,-,-,-,-,-
11207052013,4,秩父市,大滝,0,,,8,8,-,-,-,-,-,-,-
11207052014,4,秩父市,大滝,1,,52015,24,24,-,-,-,-,-,-,-
11207052015,4,秩父市,大滝,2,52014,,X,X,X,X,X,X,X,X,X
11207052016,4,秩父市,大滝,0,,,23,23,-,-,-,-,-,-,-
11207052017,4,秩父市,大滝,0,,,21,21,-,-,-,-,-,-,-
11207052018,4,秩父市,大滝,0,,,-,-,-,-,-,-,-,-,-
11207052019,4,秩父市,大滝,0,,,-,-,-,-,-,-,-,-,-
11207052020,4,秩父市,大滝,0,,,-,-,-,-,-,-,-,-,-
112070530,3,秩父市,中津川,0,,,20,20,-,-,-,-,-,-,-
11207053001,4,秩父市,中津川,0,,,5,5,-,-,-,-,-,-,-
11207053002,4,秩父市,中津川,0,,,15,15,-,-,-,-,-,-,-
11207053003,4,秩父市,中津川,0,,,-,-,-,-,-,-,-,-,-
112070540,2,秩父市,三峰,0,,,17,17,-,-,-,-,-,-,-
112070550,2,秩父市,荒川久那,0,,,67,67,-,-,-,-,-,-,-
112070560,3,秩父市,荒川上田野,0,,,905,854,2,48,23,25,-,-,1
11207056001,4,秩父市,荒川上田野,0,,,29,29,-,-,-,-,-,-,-
11207056002,4,秩父市,荒川上田野,0,,,209,196,-,13,-,13,-,-,-
11207056003,4,秩父市,荒川上田野,0,,,71,59,-,12,-,12,-,-,-
11207056004,4,秩父市,荒川上田野,0,,,131,128,-,3,3,-,-,-,-
11207056005,4,秩父市,荒川上田野,0,,,68,67,1,-,-,-,-,-,-
11207056006,4,秩父市,荒川上田野,0,,,84,84,-,-,-,-,-,-,-
11207056007,4,秩父市,荒川上田野,0,,,40,40,-,-,-,-,-,-,-
11207056008,4,秩父市,荒川上田野,0,,,107,93,1,13,13,-,-,-,-
11207056009,4,秩父市,荒川上田野,0,,,69,62,-,7,7,-,-,-,-
11207056010,4,秩父市,荒川上田野,0,,,97,96,-,-,-,-,-,-,1
112070570,3,秩父市,荒川日野,0,,,267,251,-,16,-,16,-,-,-
11207057001,4,秩父市,荒川日野,0,,,47,47,-,-,-,-,-,-,-
11207057002,4,秩父市,荒川日野,0,,,25,25,-,-,-,-,-,-,-
11207057003,4,秩父市,荒川日野,0,,,122,122,-,-,-,-,-,-,-
11207057004,4,秩父市,荒川日野,0,,,41,25,-,16,-,16,-,-,-
11207057005,4,秩父市,荒川日野,0,,,32,32,-,-,-,-,-,-,-
112070580,3,秩父市,荒川小野原,0,,,51,51,-,-,-,-,-,-,-
11207058001,4,秩父市,荒川小野原,0,,,31,31,-,-,-,-,-,-,-
11207058002,4,秩父市,荒川小野原,0,,,14,14,-,-,-,-,-,-,-
11207058003,4,秩父市,荒川小野原,0,,,6,6,-,-,-,-,-,-,-
112070590,3,秩父市,荒川白久,0,,,307,291,-,15,-,15,-,-,1
11207059001,4,秩父市,荒川白久,0,,,23,22,-,-,-,-,-,-,1
11207059002,4,秩父市,荒川白久,0,,,48,48,-,-,-,-,-,-,-
11207059003,4,秩父市,荒川白久,0,,,48,48,-,-,-,-,-,-,-
11207059004,4,秩父市,荒川白久,0,,,43,43,-,-,-,-,-,-,-
